Latitude,Longitude,Year,Week,sin_doy,cos_doy,log_mosq,near_pos_count_lag1,near_pos_rate_lag1,log_near_mosq_sum_lag1,near_n_samples_lag1,near_pos_count_lag2,near_pos_rate_lag2,log_near_mosq_sum_lag2,near_n_samples_lag2,SPECIES,target
41.91613472,-87.80109281,2012,38,-0.9859481499638303,-0.1670516255021195,2.8903717578961645,0.0,0.0,4.2626798770413155,4.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.77812886,-87.58624504,2012,37,-0.9587178169872964,-0.2843591872810036,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS,0
41.80059709,-87.71173035,2012,37,-0.9587178169872964,-0.2843591872810036,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS/RESTUANS,0
41.90477345,-87.75568575,2012,37,-0.9587178169872964,-0.2843591872810036,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,4.0,CULEX PIPIENS,0
41.79821073,-87.73692496,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,3.0,CULEX PIPIENS,0
41.91613472,-87.80109281,2012,37,-0.9587178169872964,-0.2843591872810036,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,2.0,CULEX PIPIENS,0
41.80235931,-87.64307592,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS,0
41.70532764,-87.63295537,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS/RESTUANS,0
41.92273665,-87.63244997,2012,37,-0.9587178169872964,-0.2843591872810036,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,4.0,CULEX PIPIENS/RESTUANS,0
41.79821073,-87.73692496,2012,37,-0.9587178169872964,-0.2843591872810036,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,3.0,CULEX PIPIENS/RESTUANS,0
41.77119859,-87.70310661,2012,37,-0.9587178169872964,-0.2843591872810036,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.65923602,-87.61201513,2012,37,-0.9587178169872964,-0.2843591872810036,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.96201464,-87.64684773,2012,37,-0.9587178169872964,-0.2843591872810036,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,CULEX PIPIENS,0
41.86691518,-87.65491884,2012,37,-0.9587178169872964,-0.2843591872810036,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,3.0,CULEX PIPIENS/RESTUANS,0
41.79436648,-87.64892514,2012,37,-0.9587178169872964,-0.2843591872810036,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.7105424,-87.58455893,2012,37,-0.9587178169872964,-0.2843591872810036,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX RESTUANS,0
41.65706888,-87.54604887,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,2.0,CULEX RESTUANS,0
41.80104786,-87.68042473,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS/RESTUANS,0
42.0079975,-87.77823497,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423,3.0,CULEX RESTUANS,0
41.70532764,-87.63295537,2012,37,-0.9587178169872964,-0.2843591872810036,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS,0
41.86691518,-87.65491884,2012,37,-0.9587178169872964,-0.2843591872810036,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,3.0,CULEX PIPIENS,0
41.79821073,-87.73692496,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,3.0,CULEX RESTUANS,0
41.82085851,-87.6651081,2012,37,-0.9587178169872964,-0.2843591872810036,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.92388736,-87.77890991,2012,37,-0.9587178169872964,-0.2843591872810036,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,3.58351893845611,3.0,CULEX PIPIENS/RESTUANS,0
41.98724461,-87.68941677,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,3.0,CULEX PIPIENS/RESTUANS,0
41.66238673,-87.59017973,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,CULEX PIPIENS/RESTUANS,0
42.01064327,-87.8067973,2012,37,-0.9587178169872964,-0.2843591872810036,1.9459101490553132,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.5649493574615367,3.0,CULEX PIPIENS/RESTUANS,0
41.68103493,-87.53343647,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,CULEX RESTUANS,0
41.88377178,-87.71616837,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,3.0,CULEX RESTUANS,0
41.93279021,-87.70023788,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,CULEX PIPIENS,0
41.76575253,-87.56246521,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,CULEX PIPIENS/RESTUANS,0
41.96537486,-87.75841172,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX RESTUANS,0
41.87287286,-87.76473653,2012,37,-0.9587178169872964,-0.2843591872810036,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,3.0,CULEX PIPIENS/RESTUANS,0
41.89221998,-87.69169773,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,2.0,CULEX PIPIENS/RESTUANS,0
41.97452276,-87.80458947,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0,CULEX PIPIENS/RESTUANS,0
41.91356758,-87.7263003,2012,37,-0.9587178169872964,-0.2843591872810036,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0,CULEX PIPIENS/RESTUANS,0
41.65923602,-87.61201513,2012,37,-0.9587178169872964,-0.2843591872810036,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.96440545,-87.69137039,2012,37,-0.9587178169872964,-0.2843591872810036,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS/RESTUANS,0
41.8457154,-87.7158986,2012,37,-0.9587178169872964,-0.2843591872810036,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0,CULEX PIPIENS/RESTUANS,0
41.72849003,-87.60852431,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0,CULEX PIPIENS/RESTUANS,0
41.80235931,-87.64307592,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS/RESTUANS,0
41.96537486,-87.75841172,2012,37,-0.9587178169872964,-0.2843591872810036,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.65706888,-87.54604887,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,2.0,CULEX PIPIENS/RESTUANS,0
41.96440545,-87.69137039,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS,0
41.82085851,-87.6651081,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.93279021,-87.70023788,2012,37,-0.9587178169872964,-0.2843591872810036,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,CULEX PIPIENS/RESTUANS,0
41.99356436,-87.74542039,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,0.5,1.6094379124341003,2.0,CULEX PIPIENS,0
41.94596109,-87.83294247,2012,37,-0.9587178169872964,-0.2843591872810036,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,3.0,CULEX RESTUANS,0
41.95629886,-87.79751745,2012,37,-0.9587178169872964,-0.2843591872810036,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS,0
41.9885864,-87.85447335,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS,0
41.7730854,-87.60016756,2012,37,-0.9587178169872964,-0.2843591872810036,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS/RESTUANS,0
41.82539826,-87.72396214,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.89613109,-87.65676212,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.91613472,-87.80109281,2012,37,-0.9587178169872964,-0.2843591872810036,3.332204510175204,0.0,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,2.0,CULEX PIPIENS/RESTUANS,0
41.98788069,-87.66678508,2012,37,-0.9587178169872964,-0.2843591872810036,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,3.0,CULEX PIPIENS,0
41.98788069,-87.66678508,2012,37,-0.9587178169872964,-0.2843591872810036,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,3.0,CULEX RESTUANS,0
42.0079975,-87.77823497,2012,37,-0.9587178169872964,-0.2843591872810036,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423,3.0,CULEX PIPIENS/RESTUANS,0
41.92388736,-87.77890991,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,3.58351893845611,3.0,CULEX PIPIENS,0
41.80104786,-87.68042473,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX RESTUANS,0
41.98788069,-87.66678508,2012,37,-0.9587178169872964,-0.2843591872810036,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,3.0,CULEX PIPIENS/RESTUANS,0
41.70532764,-87.63295537,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX RESTUANS,0
41.82539826,-87.72396214,2012,37,-0.9587178169872964,-0.2843591872810036,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.95629886,-87.79751745,2012,37,-0.9587178169872964,-0.2843591872810036,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS/RESTUANS,0
41.87287286,-87.76473653,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,3.0,CULEX PIPIENS,0
41.77119859,-87.70310661,2012,37,-0.9587178169872964,-0.2843591872810036,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.65923602,-87.61201513,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX RESTUANS,0
41.79436648,-87.64892514,2012,37,-0.9587178169872964,-0.2843591872810036,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.77119859,-87.70310661,2012,37,-0.9587178169872964,-0.2843591872810036,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX RESTUANS,0
41.77119859,-87.70310661,2012,37,-0.9587178169872964,-0.2843591872810036,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNSPECIFIED CULEX,0
41.6821804,-87.71009165,2012,37,-0.9587178169872964,-0.2843591872810036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS/RESTUANS,0
41.77484112,-87.72800582,2012,37,-0.9427611433904206,-0.33346877891818705,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,1.0,CULEX PIPIENS,0
41.86759925,-87.69578544,2012,37,-0.9427611433904206,-0.33346877891818705,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS/RESTUANS,0
41.79821073,-87.73692496,2012,37,-0.9427611433904206,-0.33346877891818705,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,3.0,CULEX PIPIENS/RESTUANS,0
41.77119859,-87.70310661,2012,37,-0.9427611433904206,-0.33346877891818705,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.92388736,-87.77890991,2012,37,-0.9427611433904206,-0.33346877891818705,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.0,3.58351893845611,3.0,CULEX PIPIENS/RESTUANS,0
42.0079975,-87.77823497,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423,3.0,CULEX PIPIENS,0
41.82539826,-87.72396214,2012,37,-0.9427611433904206,-0.33346877891818705,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.7730854,-87.60016756,2012,37,-0.9427611433904206,-0.33346877891818705,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS/RESTUANS,0
41.70532764,-87.63295537,2012,37,-0.9427611433904206,-0.33346877891818705,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS/RESTUANS,1
41.79821073,-87.73692496,2012,37,-0.9427611433904206,-0.33346877891818705,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,3.0,CULEX PIPIENS/RESTUANS,0
41.74267048,-87.73155006,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS/RESTUANS,0
41.89613109,-87.65676212,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.89221998,-87.69169773,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,2.0,CULEX PIPIENS/RESTUANS,1
41.98631985,-87.72837846,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,3.0,CULEX PIPIENS/RESTUANS,0
41.77600539,-87.77940767,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS/RESTUANS,0
41.96440545,-87.69137039,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS/RESTUANS,0
41.70468721,-87.56423556,2012,37,-0.9427611433904206,-0.33346877891818705,1.3862943611198906,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,3.6635616461296463,3.0,CULEX PIPIENS/RESTUANS,0
41.80059709,-87.71173035,2012,37,-0.9427611433904206,-0.33346877891818705,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS/RESTUANS,0
41.8457154,-87.7158986,2012,37,-0.9427611433904206,-0.33346877891818705,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0,CULEX PIPIENS/RESTUANS,0
41.82085851,-87.6651081,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX RESTUANS,0
41.98724461,-87.68941677,2012,37,-0.9427611433904206,-0.33346877891818705,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,3.0,CULEX PIPIENS/RESTUANS,0
41.95629886,-87.79751745,2012,37,-0.9427611433904206,-0.33346877891818705,3.871201010907891,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS/RESTUANS,0
41.82005165,-87.62734757,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX RESTUANS,0
41.90477345,-87.75568575,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,4.0,CULEX PIPIENS,0
41.92388736,-87.77890991,2012,37,-0.9427611433904206,-0.33346877891818705,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0,3.58351893845611,3.0,CULEX PIPIENS/RESTUANS,0
41.97452276,-87.80458947,2012,37,-0.9427611433904206,-0.33346877891818705,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0,CULEX PIPIENS/RESTUANS,0
41.9220638,-87.63223306,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,4.0,CULEX PIPIENS/RESTUANS,0
41.77484112,-87.72800582,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,1.0,CULEX RESTUANS,0
42.01064327,-87.8067973,2012,37,-0.9427611433904206,-0.33346877891818705,2.302585092994046,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.5649493574615367,3.0,CULEX PIPIENS/RESTUANS,0
41.66238673,-87.59017973,2012,37,-0.9427611433904206,-0.33346877891818705,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,CULEX PIPIENS/RESTUANS,0
41.76575253,-87.56246521,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,CULEX PIPIENS/RESTUANS,0
41.7105424,-87.58455893,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.76337092,-87.63787261,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,3.0,CULEX RESTUANS,0
41.80235931,-87.64307592,2012,37,-0.9427611433904206,-0.33346877891818705,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS/RESTUANS,0
41.7730854,-87.60016756,2012,37,-0.9427611433904206,-0.33346877891818705,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS,0
41.90477345,-87.75568575,2012,37,-0.9427611433904206,-0.33346877891818705,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,4.0,CULEX PIPIENS/RESTUANS,0
41.82085851,-87.6651081,2012,37,-0.9427611433904206,-0.33346877891818705,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.90728487,-87.70139464,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.77812886,-87.58624504,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS/RESTUANS,0
41.80104786,-87.68042473,2012,37,-0.9427611433904206,-0.33346877891818705,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX RESTUANS,0
41.98788069,-87.66678508,2012,37,-0.9427611433904206,-0.33346877891818705,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,3.0,CULEX PIPIENS/RESTUANS,0
41.91613472,-87.80109281,2012,37,-0.9427611433904206,-0.33346877891818705,3.5553480614894135,0.0,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,2.0,CULEX PIPIENS/RESTUANS,0
41.97452276,-87.80458947,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0,CULEX PIPIENS,0
41.65923602,-87.61201513,2012,37,-0.9427611433904206,-0.33346877891818705,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.86691518,-87.65491884,2012,37,-0.9427611433904206,-0.33346877891818705,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,3.0,CULEX RESTUANS,0
41.68103493,-87.53343647,2012,37,-0.9427611433904206,-0.33346877891818705,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,CULEX PIPIENS/RESTUANS,0
41.96201464,-87.64684773,2012,37,-0.9427611433904206,-0.33346877891818705,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0,CULEX PIPIENS/RESTUANS,0
41.88377178,-87.71616837,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,3.0,CULEX RESTUANS,0
41.95629886,-87.79751745,2012,37,-0.9427611433904206,-0.33346877891818705,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS/RESTUANS,0
41.74267048,-87.73155006,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,UNSPECIFIED CULEX,0
41.9949663,-87.77083722,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0,CULEX PIPIENS/RESTUANS,0
41.77484112,-87.72800582,2012,37,-0.9427611433904206,-0.33346877891818705,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,1.0,CULEX PIPIENS/RESTUANS,0
42.01064327,-87.8067973,2012,37,-0.9427611433904206,-0.33346877891818705,1.6094379124341003,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.5649493574615367,3.0,CULEX PIPIENS,0
41.80104786,-87.68042473,2012,37,-0.9427611433904206,-0.33346877891818705,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0,CULEX PIPIENS/RESTUANS,0
41.7212875,-87.6652357,2012,37,-0.9427611433904206,-0.33346877891818705,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,2.0,CULEX PIPIENS/RESTUANS,0
41.95629886,-87.79751745,2012,37,-0.9427611433904206,-0.33346877891818705,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX RESTUANS,0
41.70433842,-87.65708427,2012,37,-0.9427611433904206,-0.33346877891818705,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.98724461,-87.68941677,2012,37,-0.9427611433904206,-0.33346877891818705,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,3.0,CULEX PIPIENS,0
41.82539826,-87.72396214,2012,37,-0.9427611433904206,-0.33346877891818705,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.91305186,-87.66790524,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.98788069,-87.66678508,2012,37,-0.9427611433904206,-0.33346877891818705,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,3.367295829986474,3.0,CULEX PIPIENS,0
41.96537486,-87.75841172,2012,37,-0.9427611433904206,-0.33346877891818705,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.95629886,-87.79751745,2012,37,-0.9427611433904206,-0.33346877891818705,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0,CULEX PIPIENS,0
41.77119859,-87.70310661,2012,37,-0.9427611433904206,-0.33346877891818705,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX RESTUANS,0
41.82005165,-87.62734757,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS/RESTUANS,0
41.87287286,-87.76473653,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,3.0,CULEX RESTUANS,0
41.77119859,-87.70310661,2012,37,-0.9427611433904206,-0.33346877891818705,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CULEX PIPIENS,0
41.67688732,-87.66122193,2012,37,-0.9427611433904206,-0.33346877891818705,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0,CULEX PIPIENS/RESTUANS,0
41.88377178,-87.71616837,2012,37,-0.9427611433904206,-0.33346877891818705,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,3.0,CULEX PIPIENS/RESTUANS,0
